City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
131,Georgetown,5.4112,100.3354,76.98,95,40,8.01,MY,2021-10-20 16:54:12
132,Uyutne,45.1994,33.3014,49.82,68,74,10.85,UA,2021-10-20 16:54:12
133,Raahe,64.6833,24.4833,33.89,94,100,18.66,FI,2021-10-20 16:54:13
134,Bengkulu,-3.8004,102.2655,73.99,94,100,5.35,ID,2021-10-20 16:50:50
135,Masallatah,32.6167,14.0,69.15,70,49,14.97,LY,2021-10-20 16:54:13
136,Port Washington,40.8257,-73.6982,76.01,51,41,14.0,US,2021-10-20 16:53:35
137,Egvekinot,66.3167,-179.1667,21.25,91,100,7.18,RU,2021-10-20 16:51:08
138,Imbituba,-28.24,-48.6703,69.69,67,89,8.34,BR,2021-10-20 16:54:14
139,Ribeira Grande,38.5167,-28.7,72.0,64,20,6.91,PT,2021-10-20 16:54:15
140,Gravdal,68.1214,13.5031,31.89,93,75,5.75,NO,2021-10-20 16:54:15
141,Hargeysa,9.56,44.065,72.03,54,45,12.35,SO,2021-10-20 16:54:16
142,Saint Anthony,45.0205,-93.218,58.93,77,40,4.0,US,2021-10-20 16:47:05
143,Weligama,5.9667,80.4167,77.85,89,71,5.66,LK,2021-10-20 16:54:16
144,Jaruco,23.0431,-82.0108,83.43,58,91,14.25,CU,2021-10-20 16:54:17
145,Hackettstown,40.854,-74.8291,74.91,56,33,10.47,US,2021-10-20 16:54:17
146,Flin Flon,54.7682,-101.865,33.64,75,40,3.44,CA,2021-10-20 16:54:18
147,Samarai,-10.6167,150.6667,81.23,81,93,8.7,PG,2021-10-20 16:54:18
148,Bara,10.3744,10.7288,84.7,56,24,8.75,NG,2021-10-20 16:54:18
149,Provideniya,64.3833,-173.3,24.37,89,76,3.02,RU,2021-10-20 16:54:19
150,Tiksi,71.6872,128.8694,13.14,93,100,6.13,RU,2021-10-20 16:54:19
